#
# Initial 2-clique: , <<>> ;
#
# Tightness =    0.7
# This is using plain MI NOT common-MI
#
# idx	epsilon	size	words
84	   6.4	447	{ showed Miss promise lifted dropped glance occurred leaving pushed changed picked learn declared thou quickly muttered it's mentioned goes speaking built generally explained offered except takes broke waited dare add forgotten discovered scarcely kill kissed intended consider imagine presented move sit drawn easily learned slowly understood pressed pointed isn’t spoken remained decided finished further follow wouldn’t reply G allow beyond getting remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk trust noticed that’s talking carry expect wrote struck born holding seeing allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget giving watched standing killed – guess turning pretty appears arrived sometimes note threw wonder married shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run spent pulled nearly stopped stand meant hardly started thus raised became won’t died meet drew thinking although especially feeling whose cut ran certainly caught knows become supposed it’s Mrs afraid everything continued ready live laid expected nor closed either written easy near lay making fear taking $ led probably fell show Jim entered Pitch tried try till followed can’t spoke bring rather carried talk among placed John coming call often walked ... above remember met within began impossible saying suppose along kept seem certain necessary lost reached whether ought added already later returned happened return less received read ask having … almost doing passed possible indeed stood hope doubt until sat perhaps answered keep speak wish dear leave sent really both between understand used held seems therefore quite hear Ross during cannot looking since don't others mean feel set cried each seemed however replied why enough says known soon need brought taken half another given does gave called believe without love better once always ever every whom being under sure felt got something turned let while yet find through far because also look Jack many heard still those going give seen left told these don’t put shall took done saw such knew tell take found though where its nothing even went might here our get just make upon too how came after ( thought before your well never come — much some must may say than any like about think made should very now only can see more then has an who their or did know when what will could were no my - from there do by are if so we would one all this _ they said she which " her but with at on have be for had as not you ” is it that was in a to of . ###LEFT-WALL### , ; }
85	   6.5	465	{ showed Miss promise lifted dropped glance occurred leaving escape pushed changed picked learn declared thou quickly muttered it's mentioned goes speaking built generally explained offered except takes broke waited dare add forgotten discovered scarcely kill kissed intended consider imagine presented move sit drawn easily learned slowly understood pressed pointed isn’t spoken remained decided finished further follow wouldn’t reply G allow beyond getting remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk trust noticed that’s talking carry expect wrote struck born holding can't seeing allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget giving watched standing killed – guess turning pretty appears arrived sometimes note threw wonder married shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run spent pulled nearly stopped stand meant free hardly started thus raised became won’t died meet drew thinking although bit especially feeling whose cut ran certainly caught change knows become supposed it’s Mrs afraid everything continued ready live laid expected nor closed either written easy near lay yes making fear taking $ led probably fell show Jim entered Pitch tried try till followed can’t spoke bring rather carried talk among placed John coming call often walked turn ... above remember met within began impossible saying suppose along alone kept seem certain necessary lost reached whether ought herself added already later returned happened return less received read answer ask having … almost doing passed possible indeed stood hope doubt until sat perhaps answered keep speak gone wish dear leave sent myself really both between understand used held therefore quite hear Ross during cannot around looking help since don't others mean feel set cried each seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom being under sure felt got something turned let while yet find through far because also look Jack many heard still those going give seen left told these don’t put shall took done saw such knew tell take found though where its nothing even went might here our get just make upon too how came after ( am thought before your well never come — much some must may say than any like about think made should very now only can see more then : has an who their or did know when what will could were no my been - from there do by are if so we would one all this _ they said she which " her but with at on have be for had as not you ” is it that was in a to of . ###LEFT-WALL### , ; }
86	   6.6	478	{ showed Miss promise lifted desire dropped glance occurred leaving escape pushed changed play picked learn declared thou quickly muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited dare add forgotten discovered scarcely kill kissed intended consider imagine presented move sit drawn easily learned slowly understood pressed pointed isn’t spoken remained decided finished further follow wouldn’t reply G allow beyond getting remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk trust noticed that’s talking carry expect wrote struck born holding can't seeing allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget giving watched notice standing killed – guess turning pretty appears arrived sometimes note threw wonder married rose shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run important spent pulled nearly stopped stand meant free hardly started thus raised became won’t died meet drew thinking although bit especially feeling whose cut ran certainly caught change knows become supposed it’s Mrs afraid everything continued ready live laid expected nor closed either written easy near lay yes making fear taking $ led probably fell show Jim entered Pitch tried try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met within began impossible saying suppose along alone kept seem certain necessary lost reached whether ought herself added already later returned happened return less received read answer ask having … almost doing opened passed possible indeed stood hope doubt until sat perhaps answered keep speak gone wish dear leave sent myself really both between understand used held therefore quite hear Ross during cannot around looking help since don't others mean feel set cried each seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom being under sure felt got something turned let while yet find through far because also look Jack many heard still those going give seen left told these don’t put shall took done saw such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( am thought before your well never come — much some go must may say than any like about think made should very now only can see more then : has an who their or did ! know when what will could were no my been - from there do by are if so we would one all this _ they said she which " her but with at on have be for had as not you ” is it that was in a to of . ###LEFT-WALL### , ; }
87	6.7000	494	{ showed Miss promise lifted desire dropped glance occurred leaving escape pushed changed play picked learn declared thou quickly muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited dare add forgotten discovered scarcely kill kissed intended consider imagine presented move sit drawn easily learned slowly understood pressed pointed isn’t fight spoken remained decided finished further follow wouldn’t reply G allow beyond getting remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk trust noticed that’s talking carry expect wrote struck born holding can't seeing step allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget giving watched notice standing killed – guess turning pretty appears arrived sometimes note threw wonder married rose shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run important spent pulled nearly stopped stand meant free hardly miles started thus raised became won’t died meet instance drew thinking although bit especially feeling whose cut ran certainly caught change knows become supposed it’s happy Mrs afraid everything continued ready live laid expected nor closed either written following easy near lay yes making fear taking $ led probably fell show Jim entered Pitch hold tried try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met within began impossible saying suppose along alone kept seem certain necessary lost reached whether ought herself added already later returned happened return less else received read answer ask having … almost doing opened passed possible indeed stood hope doubt until sat perhaps answered keep speak gone wish dear leave sent myself really both between understand used held seems therefore quite hear Ross during cannot around looking help since don't others mean feel set cried reason each seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom being under sure felt got something turned let off while yet find through far because also look Jack many heard still those going give seen left told these don’t put shall took done saw such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( little am thought before your well never come — us much some go must may say than any like about think made should very now only can see more then : has an who their or did ! know when what will could were no my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” is it that was in a to of . ###LEFT-WALL### , ; }
88	6.8000	506	{ showed Miss promise lifted desire dropped glance occurred leaving escape pushed changed play picked learn declared thou quickly muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited leaned dare add forgotten discovered scarcely kill kissed intended consider imagine presented move sit drawn easily learned slowly understood pressed pointed isn’t fight spoken remained decided finished further follow wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk die trust noticed that’s talking carry expect wrote struck born holding can't seeing step allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget giving watched notice standing killed – guess turning pretty appears arrived sometimes note threw wonder married rose shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run important spent pulled nearly stopped stand meant free hardly miles started itself thus raised became won’t died meet instance drew sleep thinking although bit especially feeling whose cut ran certainly caught change knows become supposed it’s happy Mrs afraid everything continued ready live laid expected nor closed either written following ten easy near lay yes clear making fear taking $ led probably fell show Jim entered Pitch hold tried try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met within began impossible saying suppose along alone kept seem certain necessary lost reached whether ought herself added already later returned happened return less else received read answer ask having … almost doing opened passed possible indeed stood hope doubt until sat perhaps answered keep speak gone wish dear care leave sent myself really both between understand used held seems therefore quite hear Ross during cannot around looking help since don't others mean feel set cried reason each seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom Mr being under sure felt got something turned let off while yet find through far because also look Jack many heard still those going give seen left told these don’t put want shall God took done saw such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( asked little am thought before your well never come — us much some go must may say than any like about think made should very now only can see more then : has an who their or did ! know when what will could were no my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” is it that was in a to of . ###LEFT-WALL### , ; }
89	   6.9	514	{ showed Miss promise lifted desire dropped glance occurred leaving escape pushed changed play picked learn declared thou quickly muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited leaned dare add forgotten discovered scarcely kill kissed intended consider imagine presented move touch sit drawn easily learned slowly understood pressed pointed isn’t fight spoken remained decided finished further follow wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk die trust noticed that’s talking carry expect wrote struck born holding can't seeing step allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget giving watched notice standing killed – guess turning pretty appears arrived sometimes note threw wonder married rose shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run important spent pulled nearly stopped stand meant free hardly miles started itself thus raised became won’t died meet instance drew sleep thinking although bit especially laughed feeling whose cut ran certainly caught change knows become supposed it’s happy Mrs afraid everything continued ready live laid expected nor closed either written following ten easy near lay yes clear making fear taking $ led probably fell show Jim entered Pitch hold tried try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met within began impossible saying hard suppose along alone kept seem certain necessary lost reached whether full ought herself added already later returned happened return less else received read answer ask having … almost doing opened passed possible indeed stood hope doubt until sat perhaps answered keep speak gone wish dear care leave sent myself really both between understand used held seems therefore quite against hear Ross during cannot didn’t around looking help since don't others mean feel set cried reason each seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom Mr being under sure felt got something turned let off while yet find through far because also look Jack many heard still those going give seen left told these don’t put want shall God took done himself saw such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( asked little am thought before your well never come — us much some go must may say than any like about think made should very now only can see more then : has an who their or did ! know when what will could were no my been - from there do by are if so we would one me all this _ they said she which " her but with at on have be for had as not you his ” “ is it that was in a to and of . ###LEFT-WALL### , ; }
90	   7.0	526	{ showed Miss promise lifted desire dropped glance occurred leaving escape pushed changed play picked learn declared thou quickly safe muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited leaned dare add forgotten discovered scarcely kill kissed intended consider imagine worse presented move touch sit drawn easily learned slowly understood pressed pointed isn’t fight spoken news remained decided finished further follow wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk die trust noticed that’s talking carry expect wrote struck born holding can't seeing step allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting forget towards giving watched notice standing killed – guess turning pretty appears arrived sometimes note threw wonder married rose shown surprised whatever suddenly considered I'm appeared wait please pay stay moved send loved comes lived makes stop none sitting neither run important spent pulled nearly stopped stand meant free hardly miles started itself thus raised became won’t died meet instance drew sleep thinking although bit especially laughed feeling whose cut ran certainly caught longer change knows become supposed it’s happy Mrs afraid everything continued ready live laid expected wrong nor closed either written following ten easy near lay yes clear making fear taking $ led probably fell show Jim entered Pitch hold tried try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met minutes within began impossible saying hard suppose along alone kept seem certain necessary lost reached whether full behind ought herself added already later returned happened return less else received read answer O ask having … almost doing opened passed possible indeed stood hope doubt until sat perhaps answered keep speak gone wish dear care leave didn't sent myself really both between understand used held seems wanted therefore quite against hear Ross during cannot didn’t around looking help since don't others mean feel set cried reason each seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom Mr being under sure felt got something turned let off while yet find through far because also look Jack many heard still those going give seen left told these don’t put want shall God took done himself saw such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( asked little am thought before your well never come — us much some go must may say than any like about think made should very now only can see more then : has an who their or did ! know when what will could were no my been - from there do by are if so we would one me all this _ they said she which " her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
91	   7.1	550	{ showed Miss promise lifted Thus desire plan dropped glance occurred leaving escape pushed changed play picked learn declared thou quickly safe muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited leaned dare add forgotten discovered scarcely kill kissed intended forth consider imagine worse presented move touch sit drawn easily learned slowly understood pressed pointed isn’t fight spoken news remained decided finished further follow wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk die trust noticed that’s talking carry expect wrote struck born holding can't visit seeing step allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting figure forget towards giving watched notice standing surprise killed – guess turning pretty appears arrived sometimes tears note threw wonder married rose shown surprised daughter whatever suddenly considered I'm appeared act wait please pay stay moved send loved comes lived makes stop none sitting neither run important spent pulled nearly stopped stand meant free hardly miles started itself thus raised became won’t died meet instance drew sleep thinking although bit especially chance laughed feeling whose cut ran certainly caught longer change knows become supposed it’s happy Mrs afraid everything continued ready live laid expected wrong nor closed either six written following ten easy near lay yes clear making fear taking $ led probably fell show Jim entered Pitch hold tried try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met minutes within began impossible themselves saying hard suppose along alone kept seem certain ago necessary lost reached whether full behind ought herself added already later returned happened return less else received read answer ask having … means almost doing opened passed possible indeed stood hope letter doubt until sat perhaps answered keep speak gone wish dear care leave didn't sent myself really both between understand used held seems wanted therefore quite against next hear Ross during cannot didn’t around looking help since don't others mean feel set cried reason each word seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom things Mr being under sure three felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen left told these don’t put want shall God took done himself saw such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( asked long little am thought before your well never come — us much some go must may say than any like about think made should very now only can see more then : has an who their or did ! know up when what will could were no them my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
92	7.2000	577	{ showed Miss promise lifted Thus desire plan dropped information glance rule occurred leaving escape pushed changed play picked learn declared nice thou quickly safe muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited leaned dare add forgotten discovered fast scarcely authority kill kissed intended forth consider imagine worse presented move touch sit drawn easily learned slowly understood pressed pointed isn’t broken fight spoken news remained decided finished further follow wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled hath looks knowing observed believed write thank bear worth walk die trust noticed that’s talking carry expect wrote struck born fellow eight holding can't visit seeing step allowed needed save whispered Sir appear paid wished covered gives shut pass trying finally waiting figure happen forget giving watched o’clock notice fall standing master surprise killed – guess turning pretty appears arrived sometimes tears note threw wonder married rose shown surprised daughter whatever thee suddenly considered I'm appeared act wait please pay stay moved send loved comes lived makes stop none sitting neither run important trouble spent pulled nearly stopped stand meant free hardly silence miles started itself thus raised became won’t died meet instance drew sleep thinking although bit especially chance laughed feeling months whose cut ran certainly caught longer change result knows become supposed it’s respect happy Mrs afraid everything continued ready live laid expected wrong nor closed either six written following ten easy near lay yes clear making fear taking $ led E probably fell show Jim entered Pitch hold tried bad try till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met minutes within began impossible themselves saying together hard suppose along alone kept seem certain ago order necessary lost reached whether full behind ought herself added already later returned happened return less else received read answer O ask having … means almost doing opened passed possible indeed stood hope letter doubt until sat perhaps answered keep speak gone wish dear care leave didn't sent myself really both between understand used held seems wanted therefore quite against next hear Ross during cannot didn’t around looking help since don't point others mean feel set use cried reason each word seemed however replied true why enough says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom things Mr being under sure three felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen left told these don’t put want shall God took done himself saw again such knew tell take ' found though where its nothing even went might here our get just make upon too how looked came after ( asked long little am thought before your well never come — us much ) good some go must may say than any like about think made should very now only can see more then : has an who their or did ! know up when what will could were no them my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
93	7.3000	606	{ showed Miss promise lifted Thus desire plan dropped information dream glance rule occurred leaving escape pushed changed command play picked learn declared nice thou quickly safe muttered it's mentioned goes speaking built generally eat explained offered except takes broke watch waited dare add forgotten discovered fast scarcely authority kill kissed intended forth consider imagine worse presented meaning move touch sit drawn easily learned slowly understood pressed forty pointed evident isn’t broken fight fair gentleman spoken news remained decided finished further follow weeks interesting wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled hath reach looks knowing observed dollars believed write thank bear difficulty worth walk die trust noticed that’s advantage talking carry expect wrote struck born fellow eight holding can't visit seeing step allowed needed save whispered Sir appear paid wished covered gives R sister shut pass trying finally waiting figure happen forget giving watched o’clock notice fall standing master surprise killed – guess turning pretty appears arrived strange sometimes tears note threw wonder married rose shown surprised daughter whatever thee suddenly considered I'm appeared act wait please pay stay force duty moved send loved comes lived makes stop none sitting neither run important trouble drawing spent pulled nearly stopped stand meant free hardly silence miles started itself thus raised became won’t died meet instance drew sleep thinking although bit especially occasion chance laughed feeling months whose cut ran certainly caught longer change result knows become supposed object it’s respect happy lady Mrs afraid everything continued ready live laid expected wrong nor closed either six written following ten easy near lay yes clear making fear taking $ led E probably fell show Jim entered Pitch hold tried bad try according till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met minutes within began impossible themselves saying together hard suppose along alone kept seem certain ago order necessary lost reached whether full truth behind ought herself added already later returned happened return less else received read answer O ask having … means almost question doing opened passed possible indeed stood hope letter doubt until sat perhaps answered keep speak gone wish dear care leave didn't sent myself really both between hour understand used held seems wanted therefore quite against next hear Ross during cannot didn’t around looking help since don't point others mean feel set use cried reason each word seemed however replied true why enough least says known soon need brought anything taken half another given does gave called believe without love better once always ever every whom things Mr being under sure three felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen left told these don’t put want away shall God took done himself saw again such knew tell take ' found though where its right nothing even went might here our get just make upon too how looked came after ( asked long little over am thought before your well never come — us much ) good some go must may say than any like about think made should very now only can see more then : has an who their or did ! know up when what will could were no them my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
94	   7.4	645	{ showed Miss meeting promise lifted Thus desire plan dropped information dream glance rule occurred leaving escape pushed changed command play picked learn declared consequence nice control thou quickly safe muttered mentioned goes speaking built generally eat explained offered except America takes broke watch waited dare experience add forgotten discovered fast scarcely authority kill kissed intended forth consider usual imagine worse presented meaning move touch mine sit drawn easily learned slowly understood pressed forty faith pointed fault evident isn’t broken fight fair gentleman spoken news remained decided finished further follow weeks interesting wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled reach looks silent knowing observed dollars believed write thank bear difficulty worth walk die trust noticed that’s advantage talking carry expect wrote struck born fellow eight holding can't rate visit seeing step allowed needed expression save whispered Sir appear paid wished covered gives R sister shut pass trying finally places waiting figure happen forget giving watched o’clock notice fall standing master surprise killed – guess turning pretty appears arrived strange sometimes tears note threw wonder married rose yourself shown surprised daughter whatever aware thee suddenly considered appeared act wait please pay stay force duty moved send loved comes lived makes stop none sitting neither run important trouble drawing spent pulled nearly stopped stand meant free hardly pleasure silence miles started itself thus raised became won’t died meet instance drew sleep thinking although cases bit especially occasion several chance laughed feeling months whose cut ran certainly caught longer line change result knows become supposed object it’s effect respect happy lady beautiful afraid everything continued ready live laid expected wrong nor brother closed either six written following ten easy near lay yes clear making fear taking $ led E sorry interest probably fell smiled show Jim entered Pitch hold tried bad try according C till followed can’t spoke bring rather carried talk among placed John coming call glad often walked turn ... above remember met minutes within began impossible themselves saying H together hard suppose along alone kept seem friends certain ago order necessary lost reached whether full truth behind child ought herself son added already later returned happened return less else idea received read answer O ask having times … friend means almost question doing opened passed possible indeed stood hope letter doubt girl until sat perhaps answered keep speak gone wish boy dear care leave didn't sent myself really both between hour understand used held seems wanted therefore quite against next hear Ross five during cannot didn’t around looking help since don't words point others mean feel set use cried reason each word seemed however woman replied true why home enough least says known soon need brought anything taken half best another given does gave called believe without love better once always ever every whom things fact Mr being under sure three felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen left told these don’t put want away shall God took done himself saw again such years knew tell take ' found though where its right nothing even went might here our get just make upon too how looked came after ( asked long little over am thought before your well never come — us much ) good some go must may say than any like about think made should very now only can see more then : has an who their or did ! ’ know up when what will could were no them my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
95	   7.5	676	{ showed Miss meeting promise lifted Thus desire plan dropped information dream weight glance rule occurred leaving bright escape pushed changed command play picked learn declared consequence nice control thou quickly safe muttered mentioned goes speaking plain built outside generally eat explained offered except quarter America takes broke watch waited dare experience add forgotten discovered fast persons scarcely authority kill kissed intended forth consider usual imagine worse presented meaning move touch mine sit drawn inside easily learned slowly understood pressed forty faith pointed fault sign evident isn’t broken fight fair gentleman spoken news remained decided finished further follow weeks interesting wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled reach looks silent knowing observed dollars believed write thank bear difficulty worth walk die trust noticed that’s advantage talking carry expect wrote struck born fellow value eight holding can't rate visit seeing step allowed importance needed expression save whispered Sir appear paid wished appearance covered gives R sister shut pass trying finally places waiting figure happen degree condition forget giving watched o’clock notice fall standing master surprise killed – guess turning pretty appears arrived strange sometimes tears note threw wonder married rose yourself shown surprised daughter whatever aware thee suddenly considered instant appeared act wait please pay stay force minute duty moved send loved comes lived makes stop none sitting neither run important trouble drawing week spent pulled nearly stopped stand meant free hardly pleasure silence miles started itself thus raised became won’t died meet instance drew sleep thinking although cases bit especially occasion several chance laughed feeling months whose cut ran certainly caught longer line change result knows become supposed object it’s effect respect happy lady fine beautiful afraid everything continued ready live laid expected wrong nor brother closed either six written following ten easy near lay nodded yes clear making fear taking $ led E sorry interest probably fell smiled show Jim entered Pitch hours hold tried bad try according C till followed can’t spoke bring rather carried talk among placed John coming round call glad often walked turn ... above remember met minutes within began impossible themselves saying England H together hard suppose person along alone kept seem friends certain smile ago order necessary lost reached whether full truth behind child ought herself son added already later returned happened return less else idea received read answer O ask having times … friend means almost question doing opened passed possible indeed stood hope letter doubt girl until sat perhaps answered keep speak gone wish boy dear care leave didn't open sent myself really both between hour understand used held seems wanted therefore quite against next hear Ross five during cannot didn’t mother around looking help since don't words point others mean feel set use cried reason each word seemed however woman replied true why home enough least says known soon need brought anything taken half best another given does gave called believe without love better once always ever every whom things fact Mr being under sure three felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen left told these don’t put want away shall God took done himself saw again such years knew tell take ' found though where its last ] right place nothing even went might here our get just make upon too how looked came after ( asked long little over am thought before your two well never come — us much ) good some go must may down say than any like about think made should very now only can see more then into : has an who their or did ! ’ know up when what will could were no them my been - from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
96	7.6000	702	{ showed Miss meeting promise lifted Thus desire charge plan dropped information dream weight glance rule occurred leaving bright escape pushed changed command play picked learn steps declared consequence nice control thou quickly safe muttered mentioned goes speaking plain built outside generally eat explained offered except quarter dinner America takes broke watch self waited dare experience quiet add forgotten discovered fast persons Europe scarcely authority kill kissed intended forth consider usual imagine worse presented meaning move touch mine sit drawn inside easily learned slowly understood pressed forty faith pointed fault sign evident isn’t broken fight fair gentleman spoken news remained existence decided finished further follow weeks interesting wouldn’t reply G allow beyond getting difference remembered example hurt pleased filled reach looks silent knowing observed dollars believed write thank bear difficulty worth walk die pain trust noticed that’s advantage talking carry expect wrote struck born fellow value eight holding can't rate visit seeing seven step allowed importance needed expression save whispered Sir appear paid wished appearance covered gives R sister shut pass trying influence finally places waiting figure happen degree condition forget giving watched o’clock notice fall standing master surprise killed – guess turning pretty appears arrived strange sometimes tears note threw wonder married rose yourself shown surprised husband daughter whatever aware { thee suddenly considered instant appeared act wait please pay stay force minute duty moved send loved comes lived makes stop none sitting neither run important trouble circumstances drawing week spent opinion pulled nearly stopped stand meant free hardly pleasure silence miles started itself thus raised became won’t died meet instance drew sleep thinking although cases bit especially occasion strong several chance laughed feeling months whose cut ran certainly caught longer London line change result knows become supposed object it’s effect respect happy lady fine beautiful afraid everything continued ready live laid expected wrong nor brother closed either six written following ten easy near lay nodded yes clear making fear taking $ led E sorry interest probably fell smiled show Jim entered Pitch hours hold tried distance bad try according C till followed can’t spoke bring rather carried talk view among placed John coming round call glad often walked turn ... above remember met minutes within began impossible themselves saying England H together hard suppose person along alone kept seem friends certain smile ago order necessary lost reached whether full truth behind child ought herself son added already later returned happened return less else idea received read answer O four money ask having times … friend means almost question doing opened close passed possible indeed stood hope letter doubt girl until sat death perhaps answered keep speak gone wish boy dear care leave didn't open sent myself really both between hour understand used held seems wanted therefore quite against next hear Ross five during cannot didn’t mother around looking help since don't words point others mean feel set use cried reason each word seemed however woman replied true why home enough least says known soon need brought anything taken half voice best another given does gave called believe without love better once always ever every whom things fact Mr being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen left told these don’t put want away shall God took done himself saw again such years knew tell take ' found though where its last ] right place nothing even went might here our get just make upon too how looked came after ( asked long little over am thought before your two well never come — us much ) good some go must may down say than any like about think made should very now only can see more then into : has an who their or did ! ’ know up when what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that was he in a to and of . ###LEFT-WALL### , ; }
